contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_20273||full	646	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_280887||full	698	NA	43908.40797282312	1.5896727579647694	medium	7.81020983258876	34	DTR_405518	56.1	62.67	1.05	1.9400000000000002	1	1.0
k141_200507||full	2206	NA	41870.763303030486	5.268592750589613	low	10.513691784929	36	DTR_491544	46.31	75.89	3.915378566614244	6.906515389800045	3	1.0
k141_180536||full	979	NA	42109.94572240012	2.324866449493491	low	14.1542002301496	17	DTR_536694	41.9	39.23	NA	NA	0	1.0
k141_581232||full	3477	NA	51559.679761939246	6.743641574295969	medium	9.38815150534153	89	DTR_884105	44.3	34.16	NA	NA	0	1.0
k141_381106||full	2238	NA	42051.58041838134	5.3220354092131545	low	17.1259981821213	5	DTR_389988	46.9	16.24	NA	NA	0	1.0
k141_200520||full	1198	NA	54975.224742049526	2.179163442480067	low	11.2165417334718	16	DTR_078546	41.3	60.79	NA	NA	0	1.0
k141_220765||full	1510	NA	46904.26861978074	3.219323196872521	high	3.45122623124897	262	DTR_377635	78.2	41.54	2.07	4.61	1	1.0
k141_300904||full	5290	NA	42781.71802810053	12.365094820468274	low	19.9773130997658	60	DTR_643546	56.25	11.45	3.6599999999999997	14.97	1	1.0
k141_20277||full	6623	NA	78355.81716939823	8.45246752475527	low	19.9773130997658	36	DTR_242464	54.0	8.66	NA	NA	0	1.0
k141_581243||full	1459	NA	59544.51347570643	2.450267732215593	low	14.4123550401427	2	MW584169	36.4	55.64	NA	NA	0	1.0
k141_60241||full	1223	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_561350||full	2464	NA	170900.26412150447	1.4417765897940198	medium	5.31914893617021	9	DTR_491930	68.4	35.6	NA	NA	0	1.0
k141_501207||full	1341	NA	131246.42979860192	1.0217420786666493	low	14.602903501281	9	GCA_004520135.1	36.1	76.47	NA	NA	0	1.0
k141_521270||full	548	NA	60168.813672530574	0.910770823873138	medium	8.65622069323649	110	DTR_387536	48.8	66.67	NA	NA	0	1.0
k141_441039||full	1285	NA	61442.95169281584	2.091370880787694	low	10.5500982318271	12	DTR_822986	50.0	19.83	NA	NA	0	1.0
k141_40197||full	721	NA	44728.22711348805	1.6119574741261729	medium	5.44274563664866	104	DTR_875698	66.3	41.42	NA	NA	0	1.0
k141_521276||full	3191	NA	54999.702290022906	5.801849586700137	high	3.52700946723594	16	DTR_743335	67.95	64.23	5.098486171761281	9.566244541484716	2	1.0
k141_461150||full	1395	NA	59248.60765083581	2.3544857091343325	medium	6.68889588021372	15	DTR_812540	61.6	30.14	NA	NA	0	1.0
k141_305||full	6516	NA	49402.62315196876	13.189583030755179	medium	6.24206248412497	62	DTR_243427	58.4	38.41	5.02	18.11	1	1.0
k141_340842||full	1484	NA	487702.1628929312	0.3042840719010289	low	14.4123550401427	6	DTR_247199	35.8	52.74	NA	NA	0	1.0
k141_441040||full	5778	NA	44249.185591558504	13.057867444914692	low	25.7423874966316	6	DTR_462192	33.8	12.52	NA	NA	0	1.0
k141_240735||full	1324	NA	32150.550188332665	4.118125482283272	medium	5.75210558051383	52	DTR_220441	50.5	85.99	NA	NA	0	1.0
k141_481122||full	3126	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_541276||full	4036	NA	35839.578275846085	11.261293224312416	low	10.6438896189225	21	DTR_785932	48.6	28.97	6.32	30.73	1	1.0
k141_140500||full	2528	NA	43161.37322515213	5.857088899402342	medium	7.36886830689784	4	DTR_475632	52.8	46.92	NA	NA	0	1.0
k141_481126||full	794	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_100416||full	490	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_361044||full	4258	NA	42439.76023773202	10.03304442849875	high	3.21556557579932	219	DTR_475638	58.87	77.13	7.214694696760979	13.2823760150466	4	1.0
k141_240742||full	1716	NA	74245.88746985386	2.3112391251256166	medium	7.56667930805488	11	DTR_732900	46.82	100.0	NA	NA	0	1.0
k141_280939||full	5628	NA	46926.70295422676	11.993171575445356	medium	7.02632877950927	24	GCA_002958095.1	62.29	30.76	2.32	24.25	1	1.0
k141_501225||full	1193	NA	66545.55664347779	1.7927568122866209	medium	6.50135470901849	29	DTR_858496	55.91	91.47	NA	NA	0	1.0
k141_80256||full	902	NA	93762.67657046368	0.9620032543782356	medium	8.38252894195698	32	DTR_378200	47.9	45.45	NA	NA	0	1.0
k141_140508||full	2323	NA	56974.99429866579	4.077227261880391	low	10.8819485366333	7	DTR_627355	41.7	50.28	NA	NA	0	1.0
k141_521302||full	2734	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_461156||full	2181	NA	52325.52961635306	4.168137457931017	medium	9.38815150534153	250	GCA_002616785.1	46.1	35.14	NA	NA	0	1.0
k141_200527||full	1289	NA	46499.490192700745	2.7720734026506397	low	10.6764514907398	180	DTR_188743	45.11	100.0	NA	NA	0	1.0
k141_80261||full	1357	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_361057||full	1994	NA	512444.0	0.3891156887386719	low	21.1303462321792	1	DTR_349808	28.2	40.03	NA	NA	0	1.02
k141_361061||full	1081	NA	33022.0	3.273575192296045	medium	6.8503937007874	1	DTR_756035	61.91	79.03	NA	NA	0	1.0
k141_481159||full	2370	NA	546102.519919202	0.43398444679410214	low	13.5571486856677	7	DTR_349808	32.8	54.02	NA	NA	0	1.0
k141_541293||full	2196	NA	142105.76505589616	1.545327875428714	high	3.59564862876121	3	DTR_466817	66.8	72.87	NA	NA	0	1.0
k141_40239||full	1118	NA	132850.84597144183	0.841545262150856	low	12.972234865726	3	GCA_003051285.1	37.6	52.21	NA	NA	0	1.0
k141_581286||full	1021	NA	80619.14250487441	1.266448598033982	medium	9.37925259080917	7	DTR_700295	69.0	20.0	NA	NA	0	1.0
k141_100429||full	7012	NA	42308.900655459074	16.573344831391285	medium	6.92502645511634	305	DTR_298765	55.26	34.05	11.44	20.41	1	1.0
k141_441057||full	1175	NA	50310.83015430166	2.3354812401153264	low	14.602903501281	2	DTR_237427	33.3	74.25	NA	NA	0	1.0
k141_260859||full	1122	NA	45896.15675830975	2.44464913676428	medium	6.05080467115999	59	DTR_721371	60.42	45.3	NA	NA	0	1.0
k141_220793||full	2882	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_280956||full	2800	NA	42598.230158320875	6.5730430339323975	low	19.7445197918309	9	DTR_188743	41.1	21.56	NA	NA	0	1.0
k141_80268||full	5278	NA	53027.62063350075	9.953303461376821	high	3.72932048244917	18	DTR_743335	61.78	63.31	6.863651773734111	10.534755597345638	5	1.0
k141_401167||full	3167	NA	67798.72566248418	4.671179242757407	high	4.93937043075139	125	GCA_002955325.1	47.8	48.85	NA	NA	0	1.0
k141_561412||full	949	NA	47688.85526454935	1.9899827637621277	medium	5.34451919204702	37	GCA_004782005.1	53.4	72.78	NA	NA	0	1.0
k141_80269||full	1650	NA	44090.9579018231	3.74226389835766	low	10.7907508297973	76	DTR_843574	47.5	29.72	NA	NA	0	1.0
k141_280958||full	1679	NA	128948.20529152246	1.302073182177421	medium	7.36886830689784	121	DTR_418509	54.4	44.56	NA	NA	0	1.0
k141_260866||full	3383	NA	52647.0120059096	6.425815770171838	medium	8.41622724100411	57	DTR_681496	48.99	31.83	NA	NA	0	1.0
k141_260867||full	369	NA	228999.9001102536	0.16113544146628114	low	10.2982781355488	2	DTR_409404	47.4	79.51	NA	NA	0	1.0
k141_40251||full	4911	NA	63808.823110912395	7.69642779880724	high	4.16323039799627	9	DTR_026773	58.46	97.46	3.336669921875	15.151787109374999	2	1.0
k141_541302||full	1842	NA	93002.0	1.9806025676867165	low	21.9381688466112	1	DTR_354305	27.7	22.82	NA	NA	0	1.0
k141_361076||full	3021	NA	45476.84125255371	6.642941586956324	high	4.45453017313834	11	DTR_868016	58.35	100.0	5.63793505412978	9.73463259022632	7	1.0
k141_140517||full	438	NA	37599.93829965508	1.164895528575955	high	2.5042492917847	36	DTR_886323	73.0	79.29	0.75	1.36	1	1.0
k141_421161||full	2684	NA	130091.6262864209	2.0631612322922885	low	11.5402298850575	5	DTR_412865	34.0	81.52	NA	NA	0	1.0
k141_541308||full	2855	NA	32548.35886065821	8.771563605472258	medium	6.3231850117096	12	DTR_561584	54.01	59.62	3.195490686829834	9.08560660747688	3	1.0
k141_361082||full	1019	NA	49997.63102631742	2.038096563942451	high	2.04808548530721	38	DTR_838899	83.1	38.39	0.61	2.77	1	1.0
k141_381117||full	2447	NA	43278.0	5.654142982577753	low	16.7547169811321	1	GCA_002603985.1	34.1	29.18	NA	NA	0	1.0
k141_260884||full	1545	NA	44259.40699557517	3.4907833269308406	medium	7.59381898454746	15	DTR_245680	58.9	29.01	NA	NA	0	1.0
k141_260888||full	1211	NA	58521.825087839374	2.0693134538820823	high	3.36227523012465	36	DTR_092711	74.72	51.15	NA	NA	0	1.0
k141_581304||full	6930	NA	125346.66397264946	5.528667281892815	high	3.54623096917935	13	DTR_372885	63.92	60.7	NA	NA	0	1.0
k141_220806||full	640	NA	36482.29156446624	1.7542757665567261	low	16.4049993826392	2	DTR_243260	33.0	70.89	NA	NA	0	1.0
k141_347||full	1333	NA	93919.0	1.4193081272160053	low	10.6764514907398	1	DTR_354727	44.16	100.0	NA	NA	0	1.0
k141_461199||full	2515	NA	53803.993748537745	4.674374195629951	low	10.9970674486804	12	DTR_386761	41.78	44.41	4.67	7.5	1	1.0
k141_140531||full	3421	NA	60142.85427460121	5.688123786710127	low	10.7617896009674	22	DTR_430161	62.14	17.75	NA	NA	0	1.0
k141_421174||full	1291	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_366||full	1240	NA	51366.0	2.4140482030915393	low	18.5122354407915	1	GCA_001501795.1	31.6	61.37	NA	NA	0	1.0
k141_300984||full	1242	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_200562||full	2421	NA	46824.5195657138	5.170368051726307	high	4.70588235294118	108	GCA_002955325.1	59.48	63.53	3.983297587131368	6.6783378016085795	2	1.0
k141_441085||full	1172	NA	49508.09860212026	2.3672894598901184	low	13.8078132016165	9	GCA_002603985.1	33.7	59.38	NA	NA	0	1.0
k141_401193||full	760	NA	48046.46961471524	1.5818019640036862	medium	8.38252894195698	130	DTR_326676	50.8	44.44	NA	NA	0	1.0
k141_200565||full	828	NA	32139.505823303454	2.5762686102025887	high	0.421200421200421	20	DTR_374453	98.69	81.91	1.999272727272727	2.673309090909091	2	1.0
k141_361109||full	4583	NA	210031.10287299135	2.182057770163404	low	16.0458909824481	7	MW584169	34.47	28.01	NA	NA	0	1.0
k141_300985||full	5466	NA	60861.887366496165	8.980989970102334	low	22.5747580936448	8	DTR_875892	43.3	7.2	3.7800000000000002	15.47	1	1.01
k141_200567||full	2229	NA	60485.05942065845	3.6852075890309752	medium	7.59381898454746	61	DTR_282008	58.5	29.11	NA	NA	0	1.0
k141_441096||full	1308	NA	76633.0	1.7068364803674656	low	11.0823071937784	1	DTR_508768	42.0	70.42	NA	NA	0	1.0
k141_369||full	1284	NA	12797.004694835683	10.033597944354641	medium	9.50413223140496	2	DTR_730165	72.2	12.86	NA	NA	0	1.0
k141_421186||full	1153	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_321054||full	591	NA	155476.0	0.3801229771797576	medium	9.13680781758958	1	DTR_456877	45.2	43.37	NA	NA	0	1.0
k141_374||full	439	NA	57732.5	0.7604035855021002	medium	8.0472706809229	2	DTR_078548	64.7	34.85	NA	NA	0	1.0
k141_281001||full	870	NA	35233.410304049066	2.469247207387184	low	31.5733896515312	8	DTR_201482	25.6	72.8	0.42	2.05	1	1.0
k141_100454||full	26592	NA	41759.77291292321	63.67850719746298	medium	8.26190467220944	5	DTR_572133	43.44	26.54	13.61214035087719	65.1469356725146	2	1.01
k141_160547||full	649	NA	55996.09574468085	1.1590093762236082	high	2.40210681002472	2	GCA_004284815.1	76.0	75.3	NA	NA	0	1.0
k141_340883||full	1135	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_260921||full	1082	NA	43416.45034399391	2.492142935286464	high	3.45891855008104	440	DTR_879199	64.8	73.79	NA	NA	0	1.0
k141_300995||full	1183	NA	52211.46638402428	2.2657858166611	low	11.2165417334718	3	GCA_002603985.1	40.9	62.36	NA	NA	0	1.0
k141_376||full	8188	NA	93120.71584109486	8.792887732921159	medium	7.94487984251384	9	GCA_002955325.1	39.8	74.95	NA	NA	0	1.0
k141_421193||full	5774	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_20312||full	2217	NA	49043.40401003911	4.5204855673276345	low	12.9831144465291	315	DTR_680481	36.5	57.64	NA	NA	0	1.0
k141_401215||full	800	NA	5434.4340924483595	14.720944009821975	medium	7.15726505784103	38	DTR_155050	52.6	82.09	NA	NA	0	1.0
k141_240886||full	1189	NA	51810.85437297858	2.2948859160680253	medium	6.28729461781732	52	DTR_842390	53.3	53.11	NA	NA	0	1.0
k141_521346||full	1196	NA	170715.7976190476	0.7005795694835897	low	13.9180409795102	2	DTR_466817	34.5	66.01	NA	NA	0	1.0
k141_160558||full	1604	NA	35423.0	4.5281314400248425	low	19.8204252802495	1	DTR_888949	24.5	89.79	NA	NA	0	1.0
k141_541362||full	1289	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_301010||full	1216	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_421211||full	572	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_240895||full	1793	NA	39356.37465215166	4.555805802356784	low	15.7159037542474	4	DTR_753530	29.7	77.09	NA	NA	0	1.0
k141_301016||full	1155	NA	43983.1225352424	2.626007280575707	medium	7.76410691557064	112	DTR_815801	47.64	56.14	NA	NA	0	1.0
k141_581320||full	984	NA	75753.29373416469	1.2989534203662179	medium	9.83914388195859	57	DTR_877519	42.7	55.67	NA	NA	0	1.0
k141_501305||full	25628	NA	44034.254395708	58.20014520899428	high	2.28591945425169	34	DTR_732861	66.37	77.35	38.131007125719805	70.341478375599	22	1.0
k141_321097||full	1327	NA	44637.71195257164	2.972822624533177	low	13.9180409795102	68	DTR_522906	35.4	66.5	1.83	3.82	1	1.0
k141_140574||full	649	NA	49853.62410853128	1.3018110751329288	medium	8.31710709318498	5	DTR_545398	53.3	41.13	1.08	1.81	1	1.0
k141_40294||full	1507	NA	42644.98579542891	3.533826947977397	high	2.00580746035291	119	CP063968	78.3	90.34	2.25	4.94	1	1.0
k141_398||full	1745	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_401219||full	312	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_40298||full	3845	NA	72321.30037637422	5.316552633857338	low	15.2023692003949	13	DTR_875122	27.0	44.98	NA	NA	0	1.0
k141_40304||full	2101	NA	45331.851614282736	4.634710308938796	medium	9.97120230381569	362	DTR_464961	46.6	65.38	2.99	5.42	1	1.0
k141_100489||full	2398	NA	52297.60969779266	4.585295606925632	low	18.6274767169097	43	DTR_677991	27.4	31.25	NA	NA	0	1.0
k141_260980||full	1058	NA	50351.32641887602	2.101235608369932	low	13.9180409795102	46	GCA_002603985.1	34.1	64.69	NA	NA	0	1.0
k141_521375||full	1340	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_421253||full	3939	NA	62328.43851144535	6.3197476049021875	low	22.6418050767784	7	GCA_002603985.1	30.1	29.03	NA	NA	0	1.0
k141_260995||full	523	NA	42613.15286195054	1.2273205920583006	medium	7.42313413371824	59	DTR_446498	61.9	62.0	0.35	1.3600000000000003	1	1.0
k141_220889||full	1176	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_581345||full	1229	NA	43916.62039040988	2.7984849222787145	low	15.1180229826029	679	DTR_133758	36.5	94.54	NA	NA	0	1.0
k141_581349||full	1814	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_481272||full	522	NA	45513.80066248668	1.1469048780851256	high	2.558837466435	8	DTR_730717	80.4	65.71	NA	NA	0	1.0
k141_40320||full	1086	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_340909||full	1041	NA	262656.2406546664	0.3963355286763126	low	13.9604954804151	7	DTR_274772	34.9	87.84	NA	NA	0	1.0
k141_80323||full	24678	22687	128341.98490475003	17.676990126681716	high	2.240531474908	4	DTR_372885	70.68	67.85	12.343309511201399	31.74825689059472	6	1.0
k141_100516||full	918	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_541430||full	1331	NA	41773.05198701855	3.1862646770784746	low	18.5122354407915	3	DTR_381636	31.1	58.38	NA	NA	0	1.0
k141_441156||full	1946	NA	39152.375031530835	4.970324273898621	medium	5.83158658427762	20	DTR_517021	64.1	33.89	NA	NA	0	1.0
k141_401227||full	6523	3813	58010.34228827818	6.572965870553864	low	25.7555927270877	7	DTR_166824	31.0	16.95	5.035857193447459	11.193273544165082	4	1.0
k141_501323||full	43965	36185	63137.20650631445	57.3116898929969	medium	5.65215079491679	16	DTR_777998	55.74	58.17	40.23859037789732	96.3073183624861	18	1.0
k141_80324||full	10628	NA	42566.16454938075	24.968188025657142	low	17.1575261241402	22	DTR_501781	79.67	6.86	19.72	31.71	1	1.01
k141_240953||full	1028	NA	254145.50487450734	0.40449269425701967	low	19.9248772031205	12	DTR_349808	29.6	74.34	NA	NA	0	1.0
k141_80330||full	726	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_581365||full	1654	NA	48237.578790021216	3.4288619816510333	high	4.27568602425016	437	DTR_555762	83.5	36.49	1.3283496007098492	4.952182786157942	2	1.0
k141_581369||full	552	NA	216267.5	0.2552394603904886	low	11.5201220675186	2	DTR_794088	31.4	63.48	NA	NA	0	1.0
k141_281117||full	2721	NA	55815.126194763034	4.875022570951928	high	3.65868382270181	39	DTR_844100	70.19	100.0	NA	NA	0	1.0
k141_340914||full	2098	NA	222209.04891716994	0.944155969445711	high	4.93937043075139	86	DTR_202286	48.2	48.15	NA	NA	0	1.0
k141_401241||full	1099	NA	40832.250757332964	2.6914999286504755	medium	6.12369555934197	74	DTR_571780	53.9	63.16	NA	NA	0	1.0
k141_441194||full	2008	NA	56777.13002241861	3.5366352600195454	high	4.70588235294118	100	DTR_841790	57.9	67.03	NA	NA	0	1.0
k141_401254||full	262	NA	41594.838939959416	0.629885838428626	medium	7.1786617987437	10	GCA_002149545.1	51.1	73.91	NA	NA	0	1.0
k141_120466||full	10855	NA	43608.36483650927	24.89201335729082	high	4.29744940965754	87	GCA_003651665.1	60.81	37.06	18.880962955647597	40.830411019546546	4	1.0
k141_501353||full	1021	NA	181462.04680962348	0.5626520905890351	low	14.4123550401427	3	DTR_132303	35.8	52.79	NA	NA	0	1.0
k141_281141||full	2648	NA	33403.93102548601	7.927210716546116	low	11.2581598019399	35	DTR_872089	54.0	22.46	NA	NA	0	1.0
k141_381232||full	796	NA	57440.84103141208	1.3857735814917818	low	10.5409117320797	9	DTR_533606	55.8	21.26	NA	NA	0	1.0
k141_421310||full	1314	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_521423||full	2049	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_100547||full	1362	NA	36636.0	3.7176547658041272	high	3.42478034785727	1	GCA_002958095.1	68.17	91.22	1.5699999999999998	3.99	1	1.0
k141_301083||full	1670	NA	180652.0	0.9244292894626132	low	12.9831144465291	1	DTR_223330	33.2	59.48	NA	NA	0	1.0
k141_281149||full	8346	NA	37792.793125967495	22.08357549065472	medium	8.42881601475043	3	DTR_678882	34.58	51.57	20.20837408701175	24.60680215941569	3	1.0
k141_501385||full	1085	NA	126976.66817583576	0.8544876909965106	medium	9.49055987122503	4	DTR_772856	60.3	20.44	NA	NA	0	1.0
k141_281158||full	1427	NA	33543.1720959596	4.254218998482519	high	3.45891855008104	8	DTR_388076	64.5	73.29	NA	NA	0	1.0
k141_561487||full	4285	2890	78447.06011935599	3.684013136506212	high	3.75349832629095	176	DTR_882143	73.5	23.69	2.0432447954055992	7.210100502512563	2	1.0
k141_40353||full	2468	NA	45383.074444700804	5.4381507427559885	high	3.65868382270181	51	GCA_002955325.1	72.29	100.0	2.295138505510855	9.605255182944736	3	1.0
k141_140649||full	2255	NA	170838.19760398436	1.3199624156813323	low	20.4541717367711	21	DTR_884406	30.6	36.31	NA	NA	0	1.0
k141_421344||full	2256	NA	76325.20485508454	2.9557732655724576	medium	8.75658521623847	2	DTR_354727	49.61	71.13	NA	NA	0	1.0
k141_261065||full	1069	NA	151328.88026620835	0.7064084516580588	low	13.9180409795102	22	GCA_002149325.1	33.8	67.41	NA	NA	0	1.0
k141_40368||full	2393	NA	46618.233545647556	5.133184631839014	low	16.7547169811321	2	GCA_002603985.1	32.6	30.54	NA	NA	0	1.0
k141_120497||full	1204	NA	203957.42803798767	0.5903192698506433	low	12.972234865726	9	OK499991	39.9	51.4	NA	NA	0	1.0
k141_481341||full	4463	NA	66522.74053926206	6.708983971226974	low	26.1269336417522	3	DTR_815740	35.3	6.49	NA	NA	0	1.0
k141_301109||full	1346	NA	164267.0	0.8193976879105359	medium	7.76410691557064	1	DTR_243059	48.6	55.65	NA	NA	0	1.0
k141_40372||full	3384	NA	116746.28406475596	2.8985933274955356	high	4.50257385887133	4	DTR_466817	68.5	45.69	NA	NA	0	1.0
k141_561498||full	2655	NA	54971.871780995294	4.829742764767705	medium	5.38031390760123	53	DTR_166030	64.5	47.2	NA	NA	0	1.0
k141_461396||full	2228	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_361160||full	854	NA	359742.6521500739	0.23739192305830242	low	11.0079848272345	24	DTR_267796	40.7	90.14	NA	NA	0	1.0
k141_220912||full	2112	NA	129096.18759894297	1.6359894426636754	low	11.7390330599321	75	GCA_002149325.1	42.4	38.63	NA	NA	0	1.0
k141_461400||full	638	NA	127385.92732431252	0.5008402524524647	medium	9.81383589979315	3	DTR_530321	40.8	43.33	NA	NA	0	1.0
k141_40375||full	6184	NA	153700.89071300832	4.023398934978731	low	11.9081075052972	220	GCA_003668315.1	53.7	18.58	3.4242352941176466	10.426117647058822	2	1.0
k141_120505||full	11118	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_20360||full	4971	NA	93919.0	5.292858739978066	low	10.7645695954375	1	DTR_354727	46.99	38.68	NA	NA	0	1.0
k141_40378||full	1034	NA	170649.28022127366	0.6059211024267177	low	10.9098357507713	7	DTR_186940	42.3	73.19	NA	NA	0	1.0
k141_581392||full	2769	NA	48851.597966620255	5.668187153042622	high	4.93937043075139	127	GCA_001506015.1	48.27	52.07	NA	NA	0	1.0
k141_180566||full	1535	NA	46695.64605893548	3.28724437833593	medium	7.60627655447017	2	DTR_742176	55.9	38.36	NA	NA	0	1.0
k141_220916||full	1905	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_20366||full	2202	NA	59602.00000000001	3.6945068957417533	high	3.54623096917935	2	DTR_535110	68.3	70.98	NA	NA	0	1.0
k141_120537||full	1220	NA	60640.825786742535	2.0118459538964917	medium	5.68494985837863	22	DTR_517157	60.67	76.83	NA	NA	0	1.0
k141_261106||full	866	NA	45260.249345892196	1.913378765065504	low	14.1542002301496	3	DTR_212745	38.8	38.79	NA	NA	0	1.0
k141_180574||full	3420	NA	40601.89194681752	8.423252799351554	medium	5.98605986059861	10	DTR_742176	58.57	36.47	5.853805970149255	9.244253731343285	2	1.0
k141_461437||full	2055	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_40410||full	2625	NA	127791.0	2.05413526774186	low	12.2982618713685	1	DTR_411409	36.8	76.04	NA	NA	0	1.0
k141_261110||full	2996	NA	76587.33686968069	3.9118738455391484	medium	8.97110139919369	142	DTR_879331	67.2	24.08	NA	NA	0	1.0
k141_200657||full	1200	NA	59592.004872474776	2.013692948522149	medium	6.03013749241285	153	DTR_598769	49.2	74.7	NA	NA	0	1.0
k141_561528||full	1484	NA	40545.821782178224	3.660056535473372	low	10.5409117320797	2	DTR_226176	54.2	18.88	NA	NA	0	1.0
k141_200663||full	1300	NA	73171.55482700074	1.7766466806309986	low	14.4123550401427	6	DTR_294235	35.2	55.33	NA	NA	0	1.0
k141_461452||full	1445	NA	62971.110957578654	2.294703044025131	medium	5.34498110846389	11	GCA_002610705.1	60.4	65.23	NA	NA	0	1.0
k141_60284||full	529	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_501447||full	2551	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_461454||full	2339	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
